YEAR,DISTRICT,MONTH,AVERAGE LAFD TURNOUT TIME IN DISTRICT - Non-EMS,AVERAGE LAFD TURNOUT TIME IN DISTRICT - EMS,AVERAGE LAFD TRAVEL TIME  IN DISTRICT - Non-EMS,AVERAGE LAFD TRAVEL TIME IN DISTRICT - EMS,INCIDENT COUNT IN DISTRICT - Non-EMS,INCIDENT COUNT IN DISTRICT - EMS
2014,34,Aug,0:01:08,0:01:07,0:04:06,0:04:11,54,367
2014,34,Sep,0:01:16,0:01:15,0:04:52,0:04:21,35,368
2014,34,Oct,0:01:07,0:01:11,0:04:03,0:04:26,57,388
2014,34,Nov,0:01:06,0:01:11,0:04:15,0:04:15,48,388
2014,34,Dec,0:01:05,0:01:09,0:04:23,0:04:11,62,397
2014,34,Overall 2014,0:01:06,0:01:08,0:04:28,0:04:16,547,4399
2014,35,Jan,0:01:22,0:01:15,0:03:16,0:03:31,51,364
2014,35,Feb,0:01:32,0:01:16,0:03:51,0:03:26,49,337
2014,35,Mar,0:01:11,0:01:16,0:03:38,0:03:41,65,365
2014,35,Apr,0:01:15,0:01:17,0:03:05,0:03:24,71,409
2014,35,May,0:01:15,0:01:14,0:04:04,0:03:21,62,393
2014,35,Jun,0:01:21,0:01:14,0:03:23,0:03:27,84,336
2014,35,Jul,0:01:08,0:01:11,0:03:16,0:03:31,62,374
2014,35,Aug,0:01:25,0:01:13,0:03:27,0:03:36,61,336
2014,35,Sep,0:01:23,0:01:17,0:03:50,0:03:32,59,347
2014,35,Oct,0:01:18,0:01:15,0:03:38,0:03:34,52,361
2014,35,Nov,0:01:13,0:01:13,0:03:52,0:03:32,69,347
2014,35,Dec,0:01:15,0:01:14,0:03:21,0:03:46,66,361
2014,35,Overall 2014,0:01:18,0:01:15,0:03:32,0:03:32,751,4330
2014,36,Jan,0:01:34,0:01:27,0:04:14,0:04:17,31,126
2014,36,Feb,0:01:28,0:01:25,0:03:33,0:03:46,19,93
2014,36,Mar,0:01:25,0:01:23,0:05:20,0:03:58,17,124
2014,36,Apr,0:01:24,0:01:24,0:04:28,0:03:53,12,107
2014,36,May,0:01:15,0:01:25,0:03:50,0:03:44,17,126
2014,36,Jun,0:01:19,0:01:26,0:04:46,0:03:53,12,130
2014,36,Jul,0:01:19,0:01:25,0:05:46,0:03:59,27,140
2014,36,Aug,0:01:37,0:01:24,0:04:59,0:04:50,24,120
2014,36,Sep,0:01:22,0:01:17,0:03:06,0:04:15,17,145
2014,36,Oct,0:01:12,0:01:12,0:06:07,0:03:45,16,118
2014,36,Nov,0:01:11,0:01:18,0:04:21,0:03:44,20,116
2014,36,Dec,0:01:28,0:01:22,0:03:45,0:04:01,25,143
2014,36,Overall 2014,0:01:23,0:01:22,0:04:32,0:04:01,237,1488
2014,37,Jan,0:01:07,0:01:12,0:04:09,0:04:24,116,402
2014,37,Feb,0:01:01,0:01:16,0:04:54,0:04:31,101,357
2014,37,Mar,0:01:00,0:01:16,0:04:22,0:04:34,109,375
2014,37,Apr,0:01:05,0:01:09,0:04:48,0:04:30,100,350
2014,37,May,0:00:58,0:01:10,0:04:11,0:04:28,127,376
2014,37,Jun,0:01:00,0:01:06,0:04:38,0:04:32,118,351
2014,37,Jul,0:00:54,0:01:03,0:04:46,0:04:30,118,333
2014,37,Aug,0:01:04,0:01:09,0:04:35,0:04:31,151,356
2014,37,Sep,0:01:10,0:01:15,0:04:16,0:04:35,107,367
2014,37,Oct,0:01:03,0:01:20,0:04:01,0:04:20,121,409
2014,37,Nov,0:01:07,0:01:22,0:04:25,0:04:45,125,412
2014,37,Dec,0:01:10,0:01:20,0:04:14,0:04:23,149,370
2014,37,Overall 2014,0:01:04,0:01:13,0:04:26,0:04:30,1442,4458
2014,38,Jan,0:01:16,0:01:19,0:04:01,0:03:38,60,212
2014,38,Feb,0:01:16,0:01:14,0:03:38,0:03:51,51,204
2014,38,Mar,0:01:23,0:01:18,0:03:50,0:03:25,62,263
2014,38,Apr,0:01:23,0:01:15,0:03:55,0:03:24,36,242
2014,38,May,0:01:11,0:01:16,0:03:28,0:03:33,40,310
2014,38,Jun,0:01:10,0:01:13,0:03:17,0:03:34,51,231
2014,38,Jul,0:01:12,0:01:16,0:04:21,0:03:35,60,249
2014,38,Aug,0:01:20,0:01:14,0:03:42,0:03:41,50,278
2014,38,Sep,0:01:28,0:01:17,0:03:52,0:03:39,49,273
2014,38,Oct,0:01:18,0:01:13,0:04:02,0:03:30,44,284
2014,38,Nov,0:01:18,0:01:14,0:03:34,0:03:33,64,241
2014,38,Dec,0:01:16,0:01:17,0:03:49,0:03:58,89,263
2014,38,Overall 2014,0:01:18,0:01:15,0:03:48,0:03:36,656,3050
2014,39,Jan,0:01:06,0:01:14,0:03:23,0:03:54,80,532
2014,39,Feb,0:01:15,0:01:11,0:04:24,0:04:03,62,475
2014,39,Mar,0:01:10,0:01:14,0:04:18,0:03:58,56,497
2014,39,Apr,0:01:16,0:01:09,0:03:43,0:03:39,67,492
2014,39,May,0:01:21,0:01:11,0:04:31,0:04:04,76,507
2014,39,Jun,0:01:13,0:01:08,0:03:54,0:03:49,58,458
2014,39,Jul,0:01:12,0:01:08,0:03:50,0:03:52,88,472
2014,39,Aug,0:01:17,0:01:10,0:04:04,0:03:49,62,569
2014,39,Sep,0:01:08,0:01:09,0:04:11,0:03:44,77,550
2014,39,Oct,0:01:10,0:01:12,0:04:11,0:03:58,69,532
2014,39,Nov,0:01:13,0:01:11,0:04:23,0:03:54,83,485
2014,39,Dec,0:01:13,0:01:11,0:03:55,0:04:04,90,530
2014,39,Overall 2014,0:01:12,0:01:11,0:04:04,0:03:54,868,6099
2014,40,Jan,0:01:30,0:01:52,0:04:11,0:05:20,6,10
2014,40,Feb,0:01:38,0:01:37,0:03:46,0:04:56,3,10
2014,40,Mar,0:01:36,0:01:28,0:08:54,0:05:51,6,7
2014,40,Apr,0:01:39,0:01:40,0:04:54,0:04:56,5,5
2014,40,May,0:01:18,0:01:01,0:01:53,0:05:53,4,5
2014,40,Jun,0:01:16,0:01:31,0:05:20,0:07:01,5,10
2014,40,Jul,0:00:59,0:01:26,0:03:20,0:04:47,2,14
2014,40,Aug,0:01:26,0:01:24,0:07:31,0:05:05,1,6
2014,40,Sep,0:01:10,0:01:24,0:03:20,0:05:16,5,18
2014,40,Oct,0:01:32,0:01:11,0:05:37,0:06:16,8,17
2014,40,Nov,0:01:21,0:01:22,0:03:40,0:04:47,7,7
2014,40,Dec,0:01:22,0:01:26,0:05:57,0:04:40,4,8
2014,40,Overall 2014,0:01:27,0:01:27,0:04:46,0:05:26,56,117
2014,41,Jan,0:01:14,0:01:15,0:04:51,0:04:31,91,303
2014,41,Feb,0:01:08,0:01:15,0:05:43,0:04:26,82,250
2014,41,Mar,0:01:04,0:01:17,0:05:11,0:04:30,82,283
2014,41,Apr,0:01:10,0:01:12,0:04:32,0:04:43,74,278
2014,41,May,0:01:17,0:01:13,0:06:14,0:04:29,78,294
2014,41,Jun,0:01:04,0:01:08,0:05:48,0:04:37,86,269
2014,41,Jul,0:01:03,0:00:59,0:05:28,0:04:39,74,277
2014,41,Aug,0:00:54,0:01:02,0:04:52,0:04:26,76,310
2014,41,Sep,0:01:02,0:01:07,0:04:28,0:04:27,85,286
2014,41,Oct,0:01:05,0:01:10,0:04:06,0:04:27,67,299
2014,41,Nov,0:01:11,0:01:11,0:04:53,0:04:00,101,295
2014,41,Dec,0:01:17,0:01:10,0:05:38,0:04:24,101,246
2014,41,Overall 2014,0:01:08,0:01:10,0:05:09,0:04:28,997,3390
2014,42,Jan,0:01:10,0:01:09,0:04:03,0:03:40,22,111
2014,42,Feb,0:01:14,0:01:05,0:04:44,0:04:06,32,101
2014,42,Mar,0:01:03,0:01:07,0:03:56,0:03:44,31,98
2014,42,Apr,0:01:11,0:01:05,0:04:12,0:03:45,29,115
2014,42,May,0:00:54,0:01:03,0:04:08,0:03:53,27,101
2014,42,Jun,0:01:11,0:01:06,0:03:51,0:03:43,18,104
2014,42,Jul,0:01:09,0:01:03,0:04:18,0:03:38,32,114
2014,42,Aug,0:01:05,0:01:04,0:04:43,0:03:32,25,122
2014,42,Sep,0:01:16,0:01:09,0:05:14,0:04:04,30,132
2014,42,Oct,0:01:10,0:01:07,0:03:43,0:03:27,28,99
2014,42,Nov,0:01:14,0:01:09,0:04:18,0:03:47,33,112
2014,42,Dec,0:01:25,0:01:10,0:04:05,0:03:37,31,121
2014,42,Overall 2014,0:01:11,0:01:06,0:04:17,0:03:45,338,1330
2014,43,Jan,0:01:17,0:01:15,0:04:23,0:03:34,42,205
2014,43,Feb,0:01:16,0:01:17,0:04:41,0:03:44,35,196
2014,43,Mar,0:01:12,0:01:11,0:04:32,0:03:24,47,204
2014,43,Apr,0:01:10,0:01:10,0:04:02,0:03:35,34,200
2014,43,May,0:01:08,0:01:05,0:04:17,0:03:34,56,198
2014,43,Jun,0:01:11,0:01:05,0:03:54,0:03:58,44,180
2014,43,Jul,0:01:14,0:01:05,0:04:24,0:03:33,50,187
2014,43,Aug,0:01:16,0:01:19,0:03:59,0:03:52,46,203
2014,43,Sep,0:01:30,0:01:19,0:04:10,0:03:22,43,163
2014,43,Oct,0:01:17,0:01:17,0:04:09,0:03:42,52,199
2014,43,Nov,0:01:11,0:01:11,0:03:21,0:03:38,48,200
2014,43,Dec,0:01:13,0:01:12,0:03:46,0:03:38,66,231
2014,43,Overall 2014,0:01:14,0:01:12,0:04:07,0:03:38,563,2366
2014,44,Jan,0:01:10,0:01:10,0:04:32,0:04:45,15,91
2014,44,Feb,0:01:19,0:01:11,0:05:57,0:04:24,10,77
2014,44,Mar,0:01:20,0:01:07,0:03:59,0:04:33,23,89
2014,44,Apr,0:01:27,0:01:15,0:03:31,0:04:09,10,87
2014,44,May,0:01:08,0:01:07,0:04:13,0:04:23,25,91
2014,44,Jun,0:01:12,0:01:10,0:04:17,0:05:13,20,78
2014,44,Jul,0:01:05,0:01:02,0:04:27,0:04:24,12,86
2014,44,Aug,0:01:29,0:01:08,0:07:06,0:04:09,15,88
2014,44,Sep,0:01:15,0:01:13,0:04:12,0:04:23,31,109
2014,44,Oct,0:01:06,0:01:11,0:03:32,0:04:33,13,93
2014,44,Nov,0:01:37,0:01:09,0:04:48,0:04:52,22,85
2014,44,Dec,0:01:12,0:01:13,0:04:39,0:04:58,23,99
2014,44,Overall 2014,0:01:17,0:01:10,0:04:34,0:04:33,219,1073
2014,46,Jan,0:01:17,0:01:23,0:04:05,0:03:53,113,615
2014,46,Feb,0:01:15,0:01:21,0:03:59,0:04:06,67,551
2014,46,Mar,0:01:09,0:01:21,0:03:15,0:04:01,49,639
2014,46,Apr,0:01:15,0:01:18,0:03:48,0:03:53,54,639
2014,46,May,0:01:09,0:01:19,0:04:18,0:04:07,82,584
2014,46,Jun,0:01:04,0:01:13,0:03:45,0:04:05,58,654
2014,46,Jul,0:01:02,0:01:12,0:03:31,0:04:08,64,617
2014,46,Aug,0:01:17,0:01:16,0:03:35,0:03:59,77,687
2014,46,Sep,0:01:17,0:01:14,0:03:37,0:03:58,62,627
2014,46,Oct,0:01:09,0:01:12,0:03:56,0:04:09,68,633
2014,46,Nov,0:01:15,0:01:11,0:03:36,0:04:01,78,602
2014,46,Dec,0:01:13,0:01:14,0:03:37,0:03:59,112,682
2014,46,Overall 2014,0:01:12,0:01:16,0:03:46,0:04:01,884,7530
2014,47,Jan,0:01:05,0:01:14,0:03:27,0:03:56,32,129
2014,47,Feb,0:01:16,0:01:15,0:04:18,0:04:08,25,118
2014,47,Mar,0:01:18,0:01:20,0:04:13,0:04:28,32,133
2014,47,Apr,0:01:13,0:01:17,0:04:34,0:04:00,24,140
2014,47,May,0:01:10,0:01:12,0:03:54,0:04:35,34,127
2014,47,Jun,0:01:12,0:01:10,0:04:11,0:04:07,28,145
2014,47,Jul,0:00:55,0:00:59,0:03:32,0:04:06,27,144
2014,47,Aug,0:01:13,0:01:10,0:04:30,0:04:30,26,153
2014,47,Sep,0:01:00,0:01:16,0:05:02,0:04:00,19,129
2014,47,Oct,0:01:39,0:01:16,0:05:19,0:04:04,25,151
2014,47,Nov,0:01:18,0:01:23,0:04:01,0:04:04,22,128
2014,47,Dec,0:01:12,0:01:16,0:04:02,0:04:21,42,137
2014,47,Overall 2014,0:01:14,0:01:14,0:04:12,0:04:12,336,1634
2014,48,Jan,0:01:17,0:01:24,0:03:48,0:03:09,26,158
2014,48,Feb,0:01:28,0:01:28,0:06:25,0:03:42,12,136
2014,48,Mar,0:01:21,0:01:23,0:04:07,0:03:44,22,174
2014,48,Apr,0:01:24,0:01:24,0:03:56,0:03:37,26,173
2014,48,May,0:01:16,0:01:24,0:03:33,0:03:51,21,177
2014,48,Jun,0:01:08,0:01:21,0:03:52,0:03:30,14,175
2014,48,Jul,0:01:13,0:01:23,0:06:10,0:03:22,15,198
2014,48,Aug,0:01:30,0:01:27,0:04:35,0:03:36,22,159
2014,48,Sep,0:01:23,0:01:28,0:03:06,0:03:32,21,165
2014,48,Oct,0:01:20,0:01:30,0:04:55,0:03:43,22,174
2014,48,Nov,0:01:10,0:01:27,0:03:50,0:03:07,37,155
2014,48,Dec,0:01:25,0:01:25,0:03:45,0:03:30,46,184
2014,48,Overall 2014,0:01:19,0:01:25,0:04:06,0:03:32,284,2028
2014,49,Jan,0:01:09,0:01:14,0:07:48,0:04:57,2,18
2014,49,Feb,0:00:57,0:01:31,0:06:30,0:04:42,4,16
2014,49,Mar,0:01:20,0:01:23,0:03:55,0:05:04,2,19
2014,49,Apr,0:01:01,0:01:13,0:05:11,0:05:24,5,12
2014,49,May,0:01:14,0:01:17,0:05:00,0:06:22,7,21
2014,49,Jun,0:01:13,0:01:26,0:07:52,0:05:20,4,19
2014,49,Jul,0:00:56,0:01:21,0:07:47,0:05:22,4,19
2014,49,Aug,0:01:37,0:01:09,0:04:20,0:04:13,9,18
2014,49,Sep,0:01:34,0:01:06,0:04:12,0:05:15,8,14
2014,49,Oct,0:01:22,0:01:25,0:03:09,0:04:40,7,17
2014,49,Nov,0:01:27,0:01:30,0:05:08,0:04:49,9,17
2014,49,Dec,0:01:18,0:01:21,0:04:09,0:05:31,7,17
2014,49,Overall 2014,0:01:24,0:01:20,0:05:02,0:05:09,68,207
2014,50,Jan,0:01:17,0:01:08,0:05:34,0:04:36,27,101
2014,50,Feb,0:01:03,0:01:17,0:04:59,0:04:16,18,81
2014,50,Mar,0:01:11,0:01:12,0:04:50,0:04:41,18,107
2014,50,Apr,0:01:07,0:01:17,0:05:38,0:04:45,25,86
2014,50,May,0:01:23,0:01:12,0:06:37,0:04:31,29,104
2014,50,Jun,0:01:22,0:01:13,0:05:59,0:04:35,23,94
2014,50,Jul,0:01:00,0:01:05,0:04:34,0:04:27,19,94
2014,50,Aug,0:01:20,0:01:09,0:05:02,0:04:20,23,84
2014,50,Sep,0:01:13,0:01:13,0:04:07,0:03:55,31,82
2014,50,Oct,0:01:05,0:01:14,0:03:49,0:04:19,19,96
2014,50,Nov,0:01:17,0:01:17,0:04:40,0:05:04,23,102
2014,50,Dec,0:01:29,0:01:18,0:05:30,0:04:18,42,99
2014,50,Overall 2014,0:01:15,0:01:13,0:05:12,0:04:30,297,1130
2014,51,Jan,0:01:05,0:01:26,0:05:11,0:05:22,82,333
2014,51,Feb,0:01:06,0:01:24,0:04:10,0:04:38,75,301
2014,51,Mar,0:01:07,0:01:24,0:04:38,0:04:58,90,386
2014,51,Apr,0:01:15,0:01:21,0:05:09,0:05:01,92,318
2014,51,May,0:01:06,0:01:22,0:05:00,0:04:41,96,382
2014,51,Jun,0:01:06,0:01:20,0:04:55,0:05:05,86,392
2014,51,Jul,0:01:02,0:01:22,0:05:27,0:05:21,83,425
2014,51,Aug,0:01:06,0:01:23,0:04:43,0:05:16,101,413
2014,51,Sep,0:01:07,0:01:24,0:04:51,0:04:52,83,359
2014,51,Oct,0:01:00,0:01:21,0:04:48,0:04:51,88,352
2014,51,Nov,0:00:57,0:01:22,0:04:46,0:04:59,79,334
2014,51,Dec,0:00:58,0:01:14,0:05:18,0:05:13,107,456
2014,51,Overall 2014,0:01:04,0:01:22,0:04:55,0:05:02,1062,4451
2014,52,Jan,0:01:07,0:01:11,0:03:53,0:03:47,56,298
2014,52,Feb,0:01:06,0:01:14,0:04:18,0:04:02,45,275
2014,52,Mar,0:01:25,0:01:12,0:03:32,0:03:39,44,297
2014,52,Apr,0:01:15,0:01:14,0:03:58,0:03:46,40,271
2014,52,May,0:01:08,0:01:09,0:03:50,0:03:36,54,270
2014,52,Jun,0:01:05,0:01:10,0:03:44,0:03:39,35,297
2014,52,Jul,0:01:07,0:01:11,0:04:21,0:03:38,46,263
2014,52,Aug,0:01:06,0:01:13,0:03:41,0:03:32,36,280
2014,52,Sep,0:01:16,0:01:17,0:04:03,0:03:47,33,296
2014,52,Oct,0:01:09,0:01:17,0:04:08,0:03:37,46,332
2014,52,Nov,0:01:09,0:01:18,0:04:22,0:03:40,43,270
2014,52,Dec,0:01:13,0:01:20,0:04:17,0:03:54,55,290
2014,52,Overall 2014,0:01:10,0:01:14,0:04:01,0:03:43,533,3439
2014,55,Jan,0:01:19,0:01:13,0:03:36,0:03:50,25,109
2014,55,Feb,0:01:06,0:01:15,0:05:01,0:03:53,21,107
2014,55,Mar,0:01:03,0:01:12,0:03:28,0:04:10,21,113
2014,55,Apr,0:00:53,0:01:12,0:03:59,0:03:33,10,117
2014,55,May,0:01:01,0:01:08,0:04:15,0:03:42,24,98
2014,55,Jun,0:01:07,0:01:06,0:03:37,0:04:00,19,98
2014,55,Jul,0:01:03,0:01:06,0:03:29,0:03:29,28,104
2014,55,Aug,0:01:11,0:01:06,0:03:53,0:04:02,18,107
2014,55,Sep,0:01:22,0:01:07,0:03:46,0:03:38,19,120
2014,55,Oct,0:01:09,0:01:09,0:04:05,0:03:45,30,114
2014,55,Nov,0:01:13,0:01:09,0:03:09,0:03:33,25,105
2014,55,Dec,0:01:08,0:01:08,0:04:42,0:03:46,36,110
2014,55,Overall 2014,0:01:08,0:01:09,0:03:57,0:03:47,276,1302
2014,56,Jan,0:01:17,0:01:10,0:06:26,0:04:26,27,121
2014,56,Feb,0:01:09,0:01:16,0:04:07,0:04:23,30,102
2014,56,Mar,0:01:12,0:01:17,0:04:37,0:04:56,31,116
2014,56,Apr,0:01:13,0:01:15,0:04:55,0:04:54,36,122
2014,56,May,0:01:15,0:01:14,0:05:19,0:05:20,53,135
2014,56,Jun,0:01:20,0:01:19,0:05:57,0:05:14,33,136
2014,56,Jul,0:01:15,0:01:09,0:04:46,0:04:36,34,168
2014,56,Aug,0:01:28,0:01:11,0:05:04,0:05:02,20,153
2014,56,Sep,0:01:24,0:01:21,0:04:24,0:04:58,35,155
2014,56,Oct,0:01:20,0:01:18,0:05:23,0:04:58,40,154
2014,56,Nov,0:01:23,0:01:22,0:04:23,0:04:40,41,146
2014,56,Dec,0:01:27,0:01:20,0:04:48,0:04:48,44,132
2014,56,Overall 2014,0:01:18,0:01:16,0:05:00,0:04:52,424,1640
2014,57,Jan,0:01:13,0:01:14,0:03:30,0:04:06,135,671
2014,57,Feb,0:01:07,0:01:14,0:04:18,0:04:05,53,655
2014,57,Mar,0:01:15,0:01:13,0:04:06,0:03:56,93,689
2014,57,Apr,0:01:06,0:01:13,0:03:28,0:04:03,79,676
2014,57,May,0:01:13,0:01:15,0:03:52,0:04:02,96,719
2014,57,Jun,0:01:10,0:01:10,0:03:39,0:04:00,97,663
2014,57,Jul,0:01:04,0:01:08,0:03:45,0:04:15,104,734
2014,57,Aug,0:01:16,0:01:12,0:03:43,0:04:08,70,725
2014,57,Sep,0:01:10,0:01:15,0:04:05,0:04:09,80,725
2014,57,Oct,0:01:10,0:01:09,0:03:48,0:04:06,91,755
2014,57,Nov,0:01:10,0:01:07,0:04:03,0:04:12,102,755
2014,57,Dec,0:01:14,0:01:09,0:03:59,0:04:20,133,809
2014,57,Overall 2014,0:01:11,0:01:12,0:03:50,0:04:07,1133,8576
2014,58,Jan,0:01:04,0:01:14,0:04:19,0:04:34,81,430
2014,58,Feb,0:01:11,0:01:16,0:04:35,0:04:15,84,329
2014,58,Mar,0:01:17,0:01:14,0:04:17,0:04:15,77,367
2014,58,Apr,0:01:09,0:01:08,0:03:49,0:04:14,87,404
2014,58,May,0:01:01,0:01:06,0:04:44,0:04:20,80,413
2014,58,Jun,0:01:05,0:01:06,0:03:56,0:04:22,82,387
2014,58,Jul,0:01:05,0:01:07,0:04:42,0:04:23,75,388
2014,58,Aug,0:01:09,0:01:13,0:04:42,0:04:21,95,397
2014,58,Sep,0:01:11,0:01:15,0:03:49,0:04:19,85,406
2014,58,Oct,0:01:14,0:01:10,0:04:16,0:04:28,87,438
2014,58,Nov,0:01:10,0:01:06,0:04:17,0:04:11,94,435
2014,58,Dec,0:01:13,0:01:07,0:04:48,0:04:16,86,429
2014,58,Overall 2014,0:01:09,0:01:10,0:04:21,0:04:20,1013,4823
2014,59,Jan,0:01:12,0:01:15,0:04:23,0:04:16,62,227
2014,59,Feb,0:01:17,0:01:23,0:05:02,0:04:08,52,213
2014,59,Mar,0:01:11,0:01:14,0:04:20,0:03:42,59,260
2014,59,Apr,0:01:13,0:01:11,0:03:51,0:04:28,50,254
2014,59,May,0:01:06,0:01:16,0:04:43,0:04:33,52,250
2014,59,Jun,0:01:13,0:01:13,0:04:23,0:04:09,43,233
2014,59,Jul,0:01:14,0:01:11,0:05:08,0:04:19,56,229
2014,59,Aug,0:01:05,0:01:13,0:04:10,0:04:27,75,231
2014,59,Sep,0:01:15,0:01:15,0:03:37,0:04:09,46,258
2014,59,Oct,0:01:16,0:01:13,0:04:58,0:04:44,62,278
2014,59,Nov,0:01:13,0:01:15,0:04:50,0:04:29,63,248
2014,59,Dec,0:01:14,0:01:16,0:04:59,0:04:28,80,234
2014,59,Overall 2014,0:01:12,0:01:15,0:04:33,0:04:20,700,2915
2014,60,Jan,0:01:19,0:01:18,0:03:48,0:03:52,61,419
2014,60,Feb,0:01:19,0:01:18,0:04:02,0:04:03,61,351
2014,60,Mar,0:01:21,0:01:16,0:04:03,0:03:38,60,387
2014,60,Apr,0:01:05,0:01:12,0:04:06,0:03:49,74,388
2014,60,May,0:01:13,0:01:12,0:03:33,0:03:51,70,416
2014,60,Jun,0:01:17,0:01:14,0:04:08,0:03:48,53,428
2014,60,Jul,0:01:12,0:01:11,0:03:43,0:03:50,69,418
2014,60,Aug,0:01:30,0:01:17,0:04:17,0:04:16,78,402
2014,60,Sep,0:01:23,0:01:23,0:04:23,0:04:04,61,406
2014,60,Oct,0:01:27,0:01:19,0:03:18,0:03:49,50,434
2014,60,Nov,0:01:22,0:01:19,0:04:06,0:03:40,81,451
2014,60,Dec,0:01:17,0:01:16,0:04:42,0:03:52,104,447
2014,60,Overall 2014,0:01:18,0:01:16,0:04:03,0:03:52,822,4947
2014,61,Jan,0:01:13,0:01:17,0:03:34,0:04:19,105,460
2014,61,Feb,0:01:06,0:01:15,0:03:51,0:04:27,117,396
2014,61,Mar,0:01:07,0:01:16,0:03:31,0:04:12,105,454
2014,61,Apr,0:01:00,0:01:09,0:03:06,0:04:39,88,434
2014,61,May,0:00:59,0:01:08,0:03:50,0:04:11,125,508
2014,61,Jun,0:01:00,0:01:09,0:03:44,0:04:16,93,451
2014,61,Jul,0:01:02,0:01:06,0:03:24,0:04:14,109,432
2014,61,Aug,0:00:59,0:01:07,0:04:13,0:04:13,97,459
2014,61,Sep,0:01:07,0:01:12,0:03:42,0:04:22,118,444
2014,61,Oct,0:01:13,0:01:13,0:03:14,0:04:15,117,457
2014,61,Nov,0:01:10,0:01:11,0:04:26,0:04:24,115,448
2014,61,Dec,0:01:05,0:01:12,0:04:02,0:04:27,166,459
2014,61,Overall 2014,0:01:05,0:01:11,0:03:44,0:04:20,1355,5402
2014,62,Jan,0:01:19,0:01:19,0:04:52,0:04:18,47,194
2014,62,Feb,0:01:21,0:01:20,0:04:40,0:04:13,34,187
2014,62,Mar,0:01:15,0:01:20,0:04:05,0:04:30,34,218
2014,62,Apr,0:01:23,0:01:21,0:03:58,0:04:27,34,187
2014,62,May,0:01:16,0:01:15,0:05:03,0:05:05,34,213
2014,62,Jun,0:01:08,0:01:13,0:04:17,0:04:31,31,203
2014,62,Jul,0:01:10,0:01:14,0:04:33,0:04:49,31,213
2014,62,Aug,0:01:16,0:01:15,0:04:47,0:04:07,40,197
2014,62,Sep,0:01:05,0:01:15,0:05:42,0:04:12,27,213
2014,62,Oct,0:01:24,0:01:12,0:04:16,0:04:20,51,245
2014,62,Nov,0:01:17,0:01:10,0:04:56,0:04:09,39,215
2014,62,Dec,0:01:20,0:01:14,0:04:33,0:04:31,51,237
2014,62,Overall 2014,0:01:17,0:01:16,0:04:38,0:04:26,453,2522
2014,63,Jan,0:01:17,0:01:19,0:04:37,0:04:32,60,299
2014,63,Feb,0:01:13,0:01:21,0:04:50,0:04:16,55,269
2014,63,Mar,0:01:21,0:01:21,0:04:10,0:04:37,58,321
2014,63,Apr,0:01:17,0:01:15,0:04:40,0:04:14,61,343
2014,63,May,0:01:18,0:01:13,0:04:16,0:04:33,72,344
2014,63,Jun,0:01:07,0:01:07,0:04:41,0:04:19,86,369
2014,63,Jul,0:01:12,0:01:15,0:04:42,0:05:02,85,427
2014,63,Aug,0:01:15,0:01:19,0:04:24,0:04:33,84,394
2014,63,Sep,0:01:14,0:01:21,0:04:22,0:04:34,59,360
2014,63,Oct,0:01:22,0:01:20,0:04:20,0:04:23,74,360
2014,63,Nov,0:01:14,0:01:23,0:04:42,0:04:07,84,299
2014,63,Dec,0:01:17,0:01:17,0:04:19,0:04:27,93,356
2014,63,Overall 2014,0:01:16,0:01:17,0:04:30,0:04:29,871,4141
2014,64,Jan,0:01:17,0:01:17,0:04:10,0:03:52,190,838
2014,64,Feb,0:01:08,0:01:16,0:04:41,0:04:00,136,734
2014,64,Mar,0:01:14,0:01:13,0:03:56,0:04:04,117,828
2014,64,Apr,0:01:09,0:01:14,0:04:21,0:03:50,108,751
2014,64,May,0:01:12,0:01:15,0:04:32,0:03:59,146,832
2014,64,Jun,0:01:13,0:01:11,0:04:21,0:03:56,123,756
2014,64,Jul,0:01:11,0:01:12,0:04:08,0:03:57,115,852
2014,64,Aug,0:01:16,0:01:16,0:04:08,0:03:57,128,783
2014,64,Sep,0:01:18,0:01:18,0:04:08,0:04:01,123,861
2014,64,Oct,0:01:12,0:01:14,0:04:02,0:03:57,103,861
2014,64,Nov,0:01:10,0:01:11,0:04:15,0:04:16,147,876
2014,64,Dec,0:01:15,0:01:13,0:04:20,0:04:18,162,884
2014,64,Overall 2014,0:01:13,0:01:14,0:04:15,0:04:01,1598,9856
2014,65,Jan,0:01:12,0:01:13,0:04:43,0:04:24,107,463
2014,65,Feb,0:01:12,0:01:17,0:04:21,0:04:35,67,334
2014,65,Mar,0:01:13,0:01:15,0:04:31,0:04:35,50,421
2014,65,Apr,0:01:08,0:01:13,0:04:47,0:04:29,50,387
2014,65,May,0:01:10,0:01:13,0:04:07,0:04:39,70,405
2014,65,Jun,0:01:04,0:01:03,0:04:14,0:04:16,65,385
2014,65,Jul,0:01:07,0:01:06,0:04:38,0:04:23,94,483
2014,65,Aug,0:01:06,0:01:08,0:04:31,0:04:18,69,423
2014,65,Sep,0:01:14,0:01:09,0:04:44,0:04:20,61,458
2014,65,Oct,0:01:13,0:01:00,0:04:20,0:04:33,84,427
2014,65,Nov,0:01:06,0:00:59,0:04:39,0:04:15,56,411
2014,65,Dec,0:01:02,0:01:00,0:04:27,0:04:41,83,450
2014,65,Overall 2014,0:01:09,0:01:08,0:04:30,0:04:27,856,5047
2014,66,Jan,0:01:08,0:01:14,0:04:19,0:04:20,118,724
